Date,User,v,a,Tweet
11-22-18 15:13,joshua28021,5.5,4.83,I feel like women could be more understanding than men do when it comes to depression or loneliness...Idk if I agree or disagree to this
11-22-18 15:13,fkavtea,5.04,4.33,funny thing is ppl know I have depression/anxiety and still try to dismiss it. You don t think I get tired of feeling like a burden to myself too?
11-22-18 15:14,offroad901,5.51,4.88,RT @offroad901: Two major causes of depression in adulthood: 1) NOT BEING MARRIED 2) BEING MARRIED
11-22-18 15:14,SusanRe73106992,5.26,4.81,"RT @SwansonPolitics: @SusanRe73106992 I hope that everyone struggling with suicidal thoughts or feelings reaches out. This time of year can be hard when suffering depression, but that doesn't mean you have to face it alone!!!?? #SuicidePrevention"
11-22-18 15:14,geordiejune,4.93,4.28,RT @CotswoldLadyB: Today is #InternationalMensDay. Men get depression Men get anxiety Men get suicidal thoughts Men get mental illness Maybe instead of saying  man up  Say:  It s okay to talk about it  #InternationalMensDay2018 #MentalHealthMatters
11-22-18 15:14,mostafa2245,6.06,4.38,"Always keep some special pictures,songs and texts away , and as soon as you feel a depression you can go back for it ."
11-22-18 15:14,m_monyorwa,5.62,4.16,"""We'll cross that bridge when we get there"" ""Things always fall into place"" ""Nature will always balance itself"" Three phrases that have helped me with my anxiety and recovering from near depression"
11-22-18 15:14,tamary98,4.68,4.88,https://t.co/ntI3CesLDo TSCZ bemoans social media users who take pride in breaking news at accident scenes wc causes shocks n depression on victims' relatives .Phathisa Nyathi says such is loss of ubuntu @kholwaninyathi @ndwandweb @DecoDecent2 @nkosana_mphini @gavi_silence
11-22-18 15:14,nothanksbrolol,5.34,4.05,"RT @HalalEritrean: A common thread with all of them is that they are all suffering with depression, it s hard to keep faith when you re in such a dark place </3"
11-22-18 15:14,MereteVonDOE,5.89,4.61,"@jrayjohn7496 @CNN You need to try it, before you know if you can take it. Seasonal depression is a very real thing."
11-22-18 15:14,ishmeet1999,6.44,5.42,I added a video to a @YouTube playlist https://t.co/mJHFuR3Mrq Mensutra: Rohit Khatri does it again! Makes fun of Depression!
11-22-18 15:14,putridrottz,3.38,4.17,RT @h8cults: funerals uses depression as an aesthetic and but gets mad at other rappers for being sad on songs
11-22-18 15:14,latechats,5.76,4.08,"I m leaving depression, attitudes, hatred and to those toxic ppl in 2018 please don t ever think I need you in my life, at one point we didn t know each other and I was doing just fine. 2019 will be all about mental health and self worth. 2019 will be my year and im claiming it!"
11-22-18 15:14,AriffRumyZD,5.45,4.87,1) skip class 2) realizing you now have to watch the recordings 3) post skip class depression https://t.co/hjtbdwMDCm
11-22-18 15:14,nadeennaseff,5.55,4.37,"RT @doniiadiaa: Okay this is the first time I say this, I had an uncle who died at the age of 30, a very smart, sweet young engineer who was living abroad on his own. He was religious and cultured, but he suffered from depression, severe depression. https://t.co/FKrUTFozN1"
11-22-18 15:15,cheesykrust,5.1,5.44,"Cacc hasnt unblocked and hes the admin of the fg gc, so i cant join now Depression: returned ??"
11-22-18 15:15,protagship,4.02,5.01,@chidoriyoshino NO......................................i refuse. my depression would never allow it
11-22-18 15:15,Domiyu2,4.85,4.74,RT @thundersglutton: //you know what's icky and goopy? ... ... ... my tears from my crippling depression! ba da da bum! ... wait you thought i was gonna say something else? jeez. are y'all horny or somethin?
11-22-18 15:15,Mimiiazmii,5.61,5.18,"@SyhmnH I have a friend who fought with depression for so many years.From his story,he tried his best to fight alone but it wasnt enough.These people need a strong support https://t.co/r42QeZfpGr & friends kena main peranan."
11-22-18 15:15,stephvac123,6.69,4.38,@Jessiereyez thank you so much for an amazing night! Seeing you perform tonight was the best bday gift ever! Wanted to say thank you for you re music. Your songs helped me through some tough times and I was in tears when u wete talking about depression. Thank again ??
11-22-18 15:15,fictionsixtysix,5.06,4.23,"uh oh what if I'm not ""better"" and this is just a manic phase that will dump me off in the Spokane, Washington of depression exactly when I need to be most engaged with my school work."
11-22-18 15:15,fkazoe,5.27,4.4,"last night i dreamt that me and hozier got married in a candlelit forest and let me tell you, in all of my years of depression i ve never been more sad to wake up in the morning"
11-22-18 15:15,abouturdoe,4.69,4.83,RT @TrueLifeOfTimmy: Holiday depression be the worst.
11-22-18 15:15,izzahoh,4.43,4.6,RT @tasha_arif: don t say you have depression when you re just feeling down
11-22-18 15:15,Marissathemoke,5.95,4.01,"Your life can be going great, just according to plan and you can still have depression!! Just so you know"
11-22-18 15:15,gage_sulser,5.61,4.78,There s no way to beat depression. You either deal with it forever or give in.
11-22-18 15:15,lydiadidsthbad,5.8,4.41,"I m physically home, but my heart is still in Tokyo. Everything feels like a wildest dream cause my Tokyo trip is literally a RUSH. and Post Concert Depression is attacking me so badly I dont even dare to watch tour videos on my phone. #repTourTokyo"
11-22-18 15:15,MissCB_Fab,5.23,4.48,I ve been watching Fraiser as my fall asleep to show again... and while I m dealing with this current state of depression and uneasiness it s really helping me do some self reflecting.
11-22-18 15:15,AiraGorgeous,5.27,4.94,"Depression is not a joke. So if someone tries to reach you out, pls pls talk to them. Never set it aside ??"
11-22-18 15:15,ZaneleDhlamini7,5.2,4.23,RT @Fact: Over-thinking is one of the top causes of depression.
11-22-18 15:16,anamiamorgan,5.3,4.43,RT @imteddybless: @renoomokri to anyone who has the misfortune to read this tweet: don t worry! it s nonsense! you can t cure depression with gratitude. it s a mental illness. it ignores circumstance & fact. this guy is a fucking tit. please disregard his words. you re working hard to be here & that s enough
11-22-18 15:16,feldstein0990,3.14,5.08,@Superfried_rice Yep. Now he blames depression when he's criticized
11-22-18 15:16,IWasLeftBehind,5.17,4.56,"RT @Sblahov: After a really difficult three days, it was so nice of my old friends impostor syndrome, social anxiety, and depression to pop in to remind me that I can't do anything right and everybody hates me, and nothing matters anyway. Gee thanks, pals."
11-22-18 15:16,NaoPaige,4.49,4.93,Should I tell my family that I have depression and anxiety?
11-22-18 15:16,Zulazarir,4.95,4.67,RT @TicoDolan: How old were you when you found out that each character in Winnie the Pooh represents a different mental disorder? Pooh- Impulsivity Piglet- Anxiety Roo- Autism Tiger- ADHD Eeyore- DepressionRabbit- OCD Kanga- Social Anxiety Owl- Dyslexia
11-22-18 15:16,officialubcmeme,5.43,4.31,"Mercury is in retrograde, there's seasonal depression, its finals season - how many ways is the world trying to hurt us?"
11-22-18 15:16,MEGASHUFFLE,6.44,4.91,Now Playing: The New Great Depression by The Moth & The Flame |Listen: https://t.co/f9k1Pk5ZIv https://t.co/S10E0iLDDq
11-22-18 15:16,Psychiatry2019,3.88,4.18,"W: https://t.co/SSjwJAeBAj 31st Edition on World Psychiatrists and Psychologists Conference June 17-18, 2019 | Tokyo, Japan Call for #Speaker #Anxiety #depression #stress #Psychology #Psychiatry #neuroscience #neurology #Neuroscience #AddictionPsychiatry https://t.co/LwKtGWZow0"
11-22-18 15:16,Local__Weirdo,5.75,4.36,RT @cassiejokes: Depression: 9am - sleep 1pm - sleep 4pm - cancel stuff you were supposed to do and sleep 7pm - sleep 11pm - tbh sick of it but still sleep 3:45am - get out of bed and rearrange all the furniture in the apartment and eat a whole cake
11-22-18 15:16,s_j_newhouse,6.07,4.22,RT @KylieGlanville: Our new paper investigating the involvement of MHC variants in depression is now live on @biorxivpreprint: https://t.co/MZHBuQNs4y @uk_biobank @PGCgenetics https://t.co/UlMojzXQGG
11-22-18 15:16,JustLeMeF,5.9,4.25,RT @cecedizzy: my therapist wants me to track 3 things I have gratitude for every night specific to the day. They can t be speculation like  I m grateful I wasn t killed in a car accident  they gotta be real and can besmall af. And I m willing to try anything for my depression so...
11-22-18 15:16,DandiiLyon,3.09,5.12,"RT @cbdoil: Medical properties of CBD have been known to reduce nausea and vomiting, suppress seizures, combat psychosis, inflammatory, and neurodegenerative disorders, kill tumor and cancer cells, and aidin anti-anxiety and depression plus much more."
11-22-18 15:16,NaoPaige,2.16,5.7,I hate my depression so much.
11-22-18 15:16,whatever998877,6.38,4.2,When you thought you are getting better. But it s a temporary feeling. And you realize your dreams are better than reality. Or you just don t even know. you thought someone loved you. But you just don t ever know. At the end slitting your wrists sounds like the best. #depression
11-22-18 15:16,Maria90725546,6.33,5.37,Im Thankyou for my family ?? and im so freakin Thankyou for anxiety and depression cuz it constantly keeps ruing my life happy thanksgiving y all ??
11-22-18 15:16,MauhamHussain,4.93,4.28,RT @SammiiJayne91: Men get depression Men get anxiety Men get suicidal thoughts Men get mental illness Maybe instead of saying  man up  Say  It s okay to talk about it  #InternationalMensDay
11-22-18 15:16,betelgeuse58,5.77,4,"RT @SamHarrisOrg: My conversation with @johannhari101 is now available on the podcast: ""Addiction, Depression, and a Meaningful Life"" https://t.co/hFBj6aTEOX"
11-22-18 15:16,Firdausers,3.41,4.89,Nobody cares about your depression until you commit suicide.
11-22-18 15:16,MazurekRob,5.73,4.9,"@dmillssoon @hbardell1 @AndrewScheer Worked hard all their lives living through the grest depression and many were ww2 veterans and nurses combatting the evil nazis , i think they deserve at keast rwice what they are recievung monthly to date"
11-22-18 15:17,MsBurza,5.72,4.68,Severe mental health side effects of the contraceptive pill revealed in new BBC documentary https://t.co/lZ6XjsF9kc
11-22-18 15:17,Emmie_Sekgopi,5.51,5.42,RT @RealLifeGold: Deep sigh. I so want to rise. Above everything. Emotional turmoil. Depression. Anxiety. Feelings of inadequacy. But I dipped out of being strong. And I dip out of rising above. Going to sortthrough the pile until I m free.
11-22-18 15:17,montann11535186,4.69,4.52,That moment when crippling depression takes over and you feel like a sad little burrito.
11-22-18 15:17,ssunshinequotes,4.72,3.64,"they call it laziness, i call it depression."
11-22-18 15:17,DocHollywoodM,5.87,4.46,"@cnni   While some Alaskans embrace winter, others cope by exposing themselves to bright-light therapy, which doctors say can be effective. Others take antidepressants. Some medicate with drugs or  https://t.co/Ql3H5CNOq7"
11-22-18 15:17,mariahmaestro2,4.26,5.2,RT @richeetweets: recap of my life: i rave   > post rave depression ^ | | | | | | v rave deprived <  serotonin renews
11-22-18 15:17,PochaQueen,5.18,4.43,"Well, all of my stress, anxiety and depression has lead me to be sicker than i already was. Welcome to my cold.... fever and body aches. #HappyThanksgiving Lets find a song of the night. ""CASTLE OF GLASS"" by Linkin Park"
11-22-18 15:17,HUs_duhhlilah,5.48,5.24,im making NYC happen for christmas this year ... i fought depression like a muhfuka this year i deserve that shit ...
11-22-18 15:17,ImLonelyWCID,4.26,5.55,RT @kaaeeebaby: I'm so lonely and bored whenever I'm home now ever since coming back from Korea Makes my depression worse I miss being busy and always being around my peers and friends
11-22-18 15:17,kingincubs,4.8,4.89,Man ever since I became single I felt like I ve been lost and broke like I don t feel feelings anymore or I m just scared to get close to people #depression #broken #lost
11-22-18 15:17,obsessivebody,5.36,4.73,My eating disorder playing up along with my depression ??
11-22-18 15:17,VinaRae_,6,4.66,RT @ajvthegreat: Sending love to those who deal with seasonal depression.
11-22-18 15:17,Nameher33466685,5.87,4.15,"RT @RebelDragon1976: No matter your race, religion, gender, ethnicity, political affiliation, sexual preference, social class, economic status, or hair color, if you're reading this, you're still alive. Breathe in. Exhale. Someone cares about you. Even in this little tweet. #Thanksgiving #depression"
11-22-18 15:17,OdinakaOMichael,3.13,5.99,"Kill stress, kill depression, kill everything ?????? https://t.co/UpeY3L5eYW"
11-22-18 15:17,Paigedianeee,5.68,4.1,Last year on this day I was admitted in the hospital for depression and was hospitalized for a week. Today I'm smiling and that alone is enough to be thankful for. #Thanksgiving
11-22-18 15:17,KathyELStephen,4.82,4.51,RT @emmyzen: Use of anti-depressants has gone up significantly since the referendum. Brexit depression is a thing. So are Brexit anxiety and Brexit insomnia. Too many of us are suffering the consequences of nonsensical decision making in this nation. #StopBrexitSaveMentalHealth https://t.co/Xf4Pc8Ih1k
11-22-18 15:17,ThinkersMight,5.86,4.8,"RT @PHEndDepression: Our goal is to create awareness and educate the general public on depression in order to reduce stigma , encourage help seeking attitudes and encourage each and everyone to activelyparticipate of the fight against depression.#EndDepression"
